,Year,Quarter,UKOS,Mode,Country,Purpose,Package,Age,Sex,Duration of trip,Number of visits,Number of nights,Expenditure,Sample,Continent,Length of stay,Period
225,2023,1,1,1,15,1,2,4,1.0,2,1461.815,10232.706,1026194.222,1.0,Europe,Medium stay,Jan - Mar
226,2023,1,1,1,15,1,2,4,2.0,2,548.535,3839.746,185953.39,1.0,Europe,Medium stay,Jan - Mar
227,2023,1,1,1,15,1,2,5,1.0,2,3552.419,24866.933,2195277.665,3.0,Europe,Medium stay,Jan - Mar
228,2023,1,1,1,15,1,2,5,2.0,2,1275.136,7472.75,1440509.512,2.0,Europe,Medium stay,Jan - Mar
229,2023,1,1,1,15,1,2,6,1.0,2,2480.463,17363.238,2129595.278,2.0,Europe,Medium stay,Jan - Mar
230,2023,1,1,1,15,1,2,6,1.0,3,2484.281,34779.933,3641955.839,1.0,Europe,Medium stay,Jan - Mar
231,2023,1,1,1,15,1,2,6,2.0,2,3073.555,24370.781,2946430.9,4.0,Europe,Medium stay,Jan - Mar
232,2023,1,1,1,15,1,2,7,1.0,2,1725.859,12081.012,1045781.044,3.0,Europe,Medium stay,Jan - Mar
233,2023,1,1,1,15,1,2,7,1.0,3,2484.281,44717.057,3761201.324,1.0,Europe,Medium stay,Jan - Mar
234,2023,1,1,1,15,1,2,7,2.0,2,2081.99,14573.933,1411044.217,3.0,Europe,Medium stay,Jan - Mar
235,2023,1,1,1,15,1,2,7,2.0,3,2751.674,45062.848,3135800.728,3.0,Europe,Medium stay,Jan - Mar
236,2023,1,1,1,15,4,1,2,2.0,2,628.789,3143.944,148394.143,1.0,Europe,Medium stay,Jan - Mar
237,2023,1,1,1,15,4,1,2,2.0,4,1940.574,60157.789,0.0,1.0,Europe,Long stay,Jan - Mar
238,2023,1,1,1,15,4,1,4,1.0,2,1003.924,7027.469,1003924.138,1.0,Europe,Medium stay,Jan - Mar
239,2023,1,1,1,15,4,1,4,2.0,2,628.789,4401.521,62878.874,1.0,Europe,Medium stay,Jan - Mar
240,2023,1,1,1,15,4,1,4,2.0,3,1476.538,20671.538,738269.213,1.0,Europe,Medium stay,Jan - Mar
241,2023,1,1,1,15,4,1,5,1.0,1,495.228,990.455,82703.017,1.0,Europe,Short stay,Jan - Mar
242,2023,1,1,1,15,4,1,6,1.0,2,2596.109,19470.817,1038443.569,2.0,Europe,Medium stay,Jan - Mar
243,2023,1,1,1,15,4,1,6,2.0,2,2354.016,23540.161,783887.362,1.0,Europe,Medium stay,Jan - Mar
244,2023,1,1,1,15,4,1,7,2.0,3,2484.281,52169.899,1242140.464,1.0,Europe,Medium stay,Jan - Mar
245,2023,1,1,1,16,1,1,7,2.0,5,398.757,69782.56,1810358.986,1.0,Europe,Long stay,Jan - Mar
246,2023,1,1,1,16,4,1,6,2.0,2,2726.004,22716.401,618526.083,2.0,Europe,Medium stay,Jan - Mar
247,2023,1,1,1,16,5,1,6,2.0,4,2650.653,159039.199,26506533.19,1.0,Europe,Long stay,Jan - Mar
248,2023,1,1,1,17,1,1,1,2.0,1,2266.259,6798.776,605091.094,1.0,Europe,Short stay,Jan - Mar
249,2023,1,1,1,17,1,1,2,1.0,1,5190.6,14098.732,2227032.955,2.0,Europe,Short stay,Jan - Mar
250,2023,1,1,1,17,1,1,2,2.0,1,1473.068,4419.205,589227.283,1.0,Europe,Short stay,Jan - Mar
251,2023,1,1,1,17,1,1,2,2.0,2,2266.259,11331.294,56656.47,1.0,Europe,Medium stay,Jan - Mar
252,2023,1,1,1,17,1,1,3,1.0,1,1473.068,4419.205,515573.873,1.0,Europe,Short stay,Jan - Mar
253,2023,1,1,1,17,1,1,3,1.0,2,5590.354,22361.415,2001986.361,3.0,Europe,Medium stay,Jan - Mar
254,2023,1,1,1,17,1,1,3,2.0,1,10115.009,29796.493,3601173.393,5.0,Europe,Short stay,Jan - Mar
255,2023,1,1,1,17,1,1,3,2.0,2,3863.7,24553.479,3448296.522,2.0,Europe,Medium stay,Jan - Mar
256,2023,1,1,1,17,1,1,4,1.0,1,5896.506,17689.517,3365867.808,3.0,Europe,Short stay,Jan - Mar
257,2023,1,1,1,17,1,1,4,2.0,1,5617.891,14953.315,2057120.623,2.0,Europe,Short stay,Jan - Mar
258,2023,1,1,1,17,1,1,5,1.0,1,830.807,2492.422,747726.464,1.0,Europe,Short stay,Jan - Mar
259,2023,1,1,1,17,1,1,5,1.0,2,1316.425,5265.699,895168.873,1.0,Europe,Medium stay,Jan - Mar
260,2023,1,1,1,17,1,1,5,2.0,1,830.807,2492.422,830807.182,1.0,Europe,Short stay,Jan - Mar
261,2023,1,1,1,17,1,1,6,1.0,2,3717.532,14870.127,929382.952,1.0,Europe,Medium stay,Jan - Mar
262,2023,1,1,1,17,1,1,6,2.0,2,1316.425,6582.124,850410.429,1.0,Europe,Medium stay,Jan - Mar
263,2023,1,1,1,17,1,1,9,2.0,1,2266.259,4532.518,732001.586,1.0,Europe,Short stay,Jan - Mar
264,2023,1,1,1,17,1,2,4,1.0,2,1316.425,5265.699,845144.73,1.0,Europe,Medium stay,Jan - Mar
265,2023,1,1,1,17,1,2,4,2.0,1,1316.425,3949.274,125060.357,1.0,Europe,Short stay,Jan - Mar
266,2023,1,1,1,17,1,2,6,1.0,1,1316.425,2632.85,333055.478,1.0,Europe,Short stay,Jan - Mar
267,2023,1,1,1,17,2,1,3,1.0,1,8162.765,14168.35,3496552.944,4.0,Europe,Short stay,Jan - Mar
268,2023,1,1,1,17,2,1,3,1.0,3,628.287,8796.025,37697.249,1.0,Europe,Medium stay,Jan - Mar
269,2023,1,1,1,17,2,1,4,1.0,0,1067.818,0.0,32034.541,1.0,Europe,None - in transit,Jan - Mar
270,2023,1,1,1,17,2,1,4,1.0,1,2312.066,2312.066,462413.134,1.0,Europe,Short stay,Jan - Mar
271,2023,1,1,1,17,2,1,4,1.0,2,1067.818,5339.09,1067818.037,1.0,Europe,Medium stay,Jan - Mar
272,2023,1,1,1,17,2,1,4,2.0,1,2449.522,4899.043,0.0,1.0,Europe,Short stay,Jan - Mar
273,2023,1,1,1,17,2,1,5,1.0,1,2829.707,5068.399,1566208.322,3.0,Europe,Short stay,Jan - Mar
274,2023,1,1,1,17,2,1,5,2.0,1,1900.36,5701.079,1140215.802,1.0,Europe,Short stay,Jan - Mar
275,2023,1,1,1,17,2,1,7,2.0,1,1973.916,1973.916,19739.158,1.0,Europe,Short stay,Jan - Mar
276,2023,1,1,1,17,2,2,5,1.0,1,2270.583,3743.651,967166.474,2.0,Europe,Short stay,Jan - Mar
277,2023,1,1,1,17,4,1,2,1.0,2,596.776,2387.102,59677.558,1.0,Europe,Medium stay,Jan - Mar
278,2023,1,1,1,17,4,1,2,2.0,3,1473.068,22096.023,129630.002,1.0,Europe,Medium stay,Jan - Mar
279,2023,1,1,1,17,4,1,3,1.0,2,2082.779,8331.114,208277.855,1.0,Europe,Medium stay,Jan - Mar
280,2023,1,1,1,17,4,1,3,1.0,4,2859.64,85789.196,857891.955,1.0,Europe,Long stay,Jan - Mar
281,2023,1,1,1,17,4,1,4,1.0,2,398.757,1595.03,289099.177,1.0,Europe,Medium stay,Jan - Mar
282,2023,1,1,1,17,4,1,4,2.0,2,3373.428,19813.276,1184357.007,2.0,Europe,Medium stay,Jan - Mar
283,2023,1,1,1,17,4,1,5,1.0,1,1648.77,4946.311,371936.643,2.0,Europe,Short stay,Jan - Mar
284,2023,1,1,1,17,4,1,5,1.0,2,1473.068,10311.477,736534.104,1.0,Europe,Medium stay,Jan - Mar
285,2023,1,1,1,17,4,1,5,2.0,1,2266.259,4532.518,589227.283,1.0,Europe,Short stay,Jan - Mar
286,2023,1,1,1,17,4,1,5,2.0,2,3446.984,32967.297,2084395.907,2.0,Europe,Medium stay,Jan - Mar
287,2023,1,1,1,17,4,1,6,1.0,2,1973.916,13817.411,434261.474,1.0,Europe,Medium stay,Jan - Mar
288,2023,1,1,1,17,4,1,7,1.0,2,1394.291,11159.767,185164.344,2.0,Europe,Medium stay,Jan - Mar
289,2023,1,1,1,17,4,1,7,2.0,2,4475.584,25479.454,937503.829,3.0,Europe,Medium stay,Jan - Mar
290,2023,1,1,1,17,4,1,9,1.0,2,488.599,2931.595,7328.989,1.0,Europe,Medium stay,Jan - Mar
291,2023,1,1,1,17,4,2,5,1.0,2,628.287,2513.15,138223.245,1.0,Europe,Medium stay,Jan - Mar
292,2023,1,1,1,17,5,1,4,2.0,1,2449.522,2449.522,489904.345,1.0,Europe,Short stay,Jan - Mar
293,2023,1,1,1,18,2,1,4,1.0,1,994.524,2983.573,994524.448,1.0,Europe,Short stay,Jan - Mar
294,2023,1,1,1,18,4,1,3,1.0,2,994.524,6961.671,825455.291,1.0,Europe,Medium stay,Jan - Mar
295,2023,1,1,1,18,4,1,3,2.0,2,1333.317,5333.266,583992.631,1.0,Europe,Medium stay,Jan - Mar
296,2023,1,1,1,18,4,1,3,2.0,3,2449.522,46540.913,2449521.723,1.0,Europe,Medium stay,Jan - Mar
297,2023,1,1,1,18,4,1,4,1.0,2,994.524,9945.244,994524.448,1.0,Europe,Medium stay,Jan - Mar
298,2023,1,1,1,18,5,2,3,2.0,2,994.524,5967.147,829433.389,1.0,Europe,Medium stay,Jan - Mar
299,2023,1,1,1,19,1,1,2,2.0,2,3135.059,21945.412,4993665.895,2.0,Europe,Medium stay,Jan - Mar
300,2023,1,1,1,19,1,1,3,1.0,3,1316.425,26328.496,329106.203,1.0,Europe,Medium stay,Jan - Mar
301,2023,1,1,1,19,1,1,3,2.0,1,689.05,2067.151,275620.085,1.0,Europe,Short stay,Jan - Mar
302,2023,1,1,1,19,1,1,3,2.0,2,763.315,5343.203,381657.35,1.0,Europe,Medium stay,Jan - Mar
303,2023,1,1,1,19,1,1,4,1.0,2,2450.267,17144.596,3396655.588,3.0,Europe,Medium stay,Jan - Mar
304,2023,1,1,1,19,1,1,6,1.0,2,2039.23,8156.918,947917.62,2.0,Europe,Medium stay,Jan - Mar
305,2023,1,1,1,19,1,1,9,2.0,2,977.198,4885.992,2024266.657,2.0,Europe,Medium stay,Jan - Mar
306,2023,1,1,1,19,1,2,2,2.0,1,689.05,1378.1,1048045.373,1.0,Europe,Short stay,Jan - Mar
307,2023,1,1,1,19,1,2,4,1.0,2,2289.944,16029.609,10163535.22,3.0,Europe,Medium stay,Jan - Mar
308,2023,1,1,1,19,1,2,4,1.0,3,488.599,9771.985,791042.172,1.0,Europe,Medium stay,Jan - Mar
309,2023,1,1,1,19,1,2,5,1.0,2,1526.629,10686.406,2525045.025,2.0,Europe,Medium stay,Jan - Mar
310,2023,1,1,1,19,1,2,5,2.0,2,1526.629,10686.406,2393754.897,2.0,Europe,Medium stay,Jan - Mar
311,2023,1,1,1,19,1,2,5,2.0,3,488.599,8794.786,1620683.684,1.0,Europe,Medium stay,Jan - Mar
312,2023,1,1,1,19,1,2,6,1.0,2,763.315,5343.203,927427.36,1.0,Europe,Medium stay,Jan - Mar
313,2023,1,1,1,19,1,2,6,2.0,2,763.315,5343.203,1057954.173,1.0,Europe,Medium stay,Jan - Mar
314,2023,1,1,1,19,2,1,3,1.0,1,2449.522,4899.043,857332.603,1.0,Europe,Short stay,Jan - Mar
315,2023,1,1,1,19,2,1,3,1.0,2,1473.068,5892.273,490531.713,1.0,Europe,Medium stay,Jan - Mar
316,2023,1,1,1,19,2,1,4,1.0,1,488.599,977.198,488599.241,1.0,Europe,Short stay,Jan - Mar
317,2023,1,1,1,19,2,1,4,2.0,1,2449.522,7348.565,1959617.378,1.0,Europe,Short stay,Jan - Mar
318,2023,1,1,1,19,2,1,5,1.0,2,488.599,1954.397,385993.401,1.0,Europe,Medium stay,Jan - Mar
319,2023,1,1,1,19,2,1,6,1.0,1,1316.425,2632.85,658212.407,1.0,Europe,Short stay,Jan - Mar
320,2023,1,1,1,19,4,1,3,2.0,1,2162.118,6486.355,579730.505,2.0,Europe,Short stay,Jan - Mar
321,2023,1,1,1,19,4,1,4,2.0,2,488.599,3908.794,488599.241,1.0,Europe,Medium stay,Jan - Mar
322,2023,1,1,1,19,4,1,7,1.0,2,2449.522,12247.609,612380.431,1.0,Europe,Medium stay,Jan - Mar
323,2023,1,1,1,20,1,1,1,1.0,2,6917.257,44602.168,10034825.32,8.0,Europe,Medium stay,Jan - Mar
324,2023,1,1,1,20,1,1,1,1.0,3,874.306,13114.595,1457468.656,1.0,Europe,Medium stay,Jan - Mar
325,2023,1,1,1,20,1,1,1,2.0,2,2417.366,15824.491,1307233.793,3.0,Europe,Medium stay,Jan - Mar
326,2023,1,1,1,20,1,1,2,1.0,1,3223.878,5573.449,1873307.288,4.0,Europe,Short stay,Jan - Mar
327,2023,1,1,1,20,1,1,2,1.0,2,15112.391,105061.205,16440516.6,15.0,Europe,Medium stay,Jan - Mar
328,2023,1,1,1,20,1,1,2,2.0,1,14776.14,41981.045,5138233.166,11.0,Europe,Short stay,Jan - Mar
329,2023,1,1,1,20,1,1,2,2.0,2,42958.682,238843.787,27826560.06,32.0,Europe,Medium stay,Jan - Mar
330,2023,1,1,1,20,1,1,2,2.0,3,3097.066,56199.513,3272993.824,2.0,Europe,Medium stay,Jan - Mar
331,2023,1,1,1,20,1,1,3,1.0,1,18012.518,46087.522,16586745.47,11.0,Europe,Short stay,Jan - Mar
332,2023,1,1,1,20,1,1,3,1.0,2,55425.909,382357.014,54716207.83,42.0,Europe,Medium stay,Jan - Mar
333,2023,1,1,1,20,1,1,3,1.0,3,1461.815,20465.412,2923630.261,1.0,Europe,Medium stay,Jan - Mar
334,2023,1,1,1,20,1,1,3,2.0,1,19167.87,44474.693,6734318.771,16.0,Europe,Short stay,Jan - Mar
335,2023,1,1,1,20,1,1,3,2.0,2,32833.3,205371.155,24584954.6,27.0,Europe,Medium stay,Jan - Mar
336,2023,1,1,1,20,1,1,4,1.0,1,13030.626,37282.833,6702781.607,11.0,Europe,Short stay,Jan - Mar
337,2023,1,1,1,20,1,1,4,1.0,2,30176.548,167341.788,27261966.8,26.0,Europe,Medium stay,Jan - Mar
338,2023,1,1,1,20,1,1,4,1.0,3,2266.259,38526.399,1133129.39,1.0,Europe,Medium stay,Jan - Mar
339,2023,1,1,1,20,1,1,4,2.0,1,10835.196,25965.54,4877378.3,10.0,Europe,Short stay,Jan - Mar
340,2023,1,1,1,20,1,1,4,2.0,2,40538.295,261260.619,37048175.31,28.0,Europe,Medium stay,Jan - Mar
341,2023,1,1,1,20,1,1,5,1.0,1,2447.63,6567.08,669666.771,4.0,Europe,Short stay,Jan - Mar
342,2023,1,1,1,20,1,1,5,1.0,2,36642.666,230176.524,35675481.44,28.0,Europe,Medium stay,Jan - Mar
343,2023,1,1,1,20,1,1,5,2.0,1,9261.144,27357.522,4789684.733,7.0,Europe,Short stay,Jan - Mar
344,2023,1,1,1,20,1,1,5,2.0,2,24295.66,144747.481,19459404.07,21.0,Europe,Medium stay,Jan - Mar
345,2023,1,1,1,20,1,1,6,1.0,1,8710.674,22641.588,2896503.609,8.0,Europe,Short stay,Jan - Mar
346,2023,1,1,1,20,1,1,6,1.0,2,35949.809,213031.934,31124275.6,25.0,Europe,Medium stay,Jan - Mar
347,2023,1,1,1,20,1,1,6,2.0,1,4377.988,7324.125,3672388.753,2.0,Europe,Short stay,Jan - Mar
348,2023,1,1,1,20,1,1,6,2.0,2,22951.113,130085.145,17678445.9,19.0,Europe,Medium stay,Jan - Mar
349,2023,1,1,1,20,1,1,7,1.0,1,611.223,1833.668,458416.976,1.0,Europe,Short stay,Jan - Mar
350,2023,1,1,1,20,1,1,7,1.0,2,8163.795,53551.244,6044394.18,7.0,Europe,Medium stay,Jan - Mar
351,2023,1,1,1,20,1,1,7,1.0,3,1917.247,46013.936,1917247.343,1.0,Europe,Medium stay,Jan - Mar
352,2023,1,1,1,20,1,1,7,2.0,2,1543.444,9648.569,1189675.649,2.0,Europe,Medium stay,Jan - Mar
353,2023,1,1,1,20,1,1,9,,2,6554.385,43825.001,6216500.736,3.0,Europe,Medium stay,Jan - Mar
354,2023,1,1,1,20,1,1,9,1.0,1,3050.521,9151.562,1589321.293,2.0,Europe,Short stay,Jan - Mar
355,2023,1,1,1,20,1,1,9,1.0,2,1486.565,10405.956,1615194.664,2.0,Europe,Medium stay,Jan - Mar
356,2023,1,1,1,20,1,1,9,2.0,1,3799.701,6500.06,1342768.583,2.0,Europe,Short stay,Jan - Mar
357,2023,1,1,1,20,1,2,1,1.0,1,2864.228,8592.685,1514907.229,2.0,Europe,Short stay,Jan - Mar
358,2023,1,1,1,20,1,2,1,1.0,2,3345.167,21023.625,3953880.972,3.0,Europe,Medium stay,Jan - Mar
359,2023,1,1,1,20,1,2,1,2.0,2,994.524,5967.147,1188456.715,1.0,Europe,Medium stay,Jan - Mar
360,2023,1,1,1,20,1,2,2,1.0,1,458.865,1376.596,351490.851,1.0,Europe,Short stay,Jan - Mar
361,2023,1,1,1,20,1,2,2,1.0,2,17710.431,119374.273,17696015.13,15.0,Europe,Medium stay,Jan - Mar
362,2023,1,1,1,20,1,2,2,2.0,1,3906.601,11719.802,1075779.882,3.0,Europe,Short stay,Jan - Mar
363,2023,1,1,1,20,1,2,2,2.0,2,7028.644,45158.019,7500326.084,8.0,Europe,Medium stay,Jan - Mar
364,2023,1,1,1,20,1,2,3,1.0,1,2923.04,7938.314,883898.794,4.0,Europe,Short stay,Jan - Mar
365,2023,1,1,1,20,1,2,3,1.0,2,27296.036,165880.14,30026316.69,22.0,Europe,Medium stay,Jan - Mar
366,2023,1,1,1,20,1,2,3,2.0,1,11749.652,31445.214,3563147.292,9.0,Europe,Short stay,Jan - Mar
367,2023,1,1,1,20,1,2,3,2.0,2,13897.903,93346.478,16456135.34,12.0,Europe,Medium stay,Jan - Mar
368,2023,1,1,1,20,1,2,4,1.0,1,6546.7,19640.101,3099372.207,6.0,Europe,Short stay,Jan - Mar
369,2023,1,1,1,20,1,2,4,1.0,2,21082.781,135856.67,18181591.62,15.0,Europe,Medium stay,Jan - Mar
370,2023,1,1,1,20,1,2,4,2.0,1,3816.789,10991.502,1825345.53,5.0,Europe,Short stay,Jan - Mar
371,2023,1,1,1,20,1,2,4,2.0,2,20642.564,113534.797,17639463.61,14.0,Europe,Medium stay,Jan - Mar
372,2023,1,1,1,20,1,2,5,1.0,1,2606.097,6501.867,1126723.224,3.0,Europe,Short stay,Jan - Mar
373,2023,1,1,1,20,1,2,5,1.0,2,15130.766,92603.183,16515764.21,14.0,Europe,Medium stay,Jan - Mar
374,2023,1,1,1,20,1,2,5,2.0,1,387.904,1163.712,340579.823,1.0,Europe,Short stay,Jan - Mar
375,2023,1,1,1,20,1,2,5,2.0,2,9780.379,66070.109,12635778.55,11.0,Europe,Medium stay,Jan - Mar
376,2023,1,1,1,20,1,2,6,1.0,1,1973.916,5921.747,1774550.297,1.0,Europe,Short stay,Jan - Mar
377,2023,1,1,1,20,1,2,6,1.0,2,9376.667,67366.747,13602269.09,7.0,Europe,Medium stay,Jan - Mar
378,2023,1,1,1,20,1,2,6,2.0,1,3075.652,9226.955,1421846.116,4.0,Europe,Short stay,Jan - Mar
379,2023,1,1,1,20,1,2,6,2.0,2,5330.698,33264.351,5875037.652,6.0,Europe,Medium stay,Jan - Mar
380,2023,1,1,1,20,1,2,7,1.0,2,817.963,5725.743,1145148.558,1.0,Europe,Medium stay,Jan - Mar
381,2023,1,1,1,20,1,2,7,2.0,1,1145.311,3435.932,509900.62,2.0,Europe,Short stay,Jan - Mar
382,2023,1,1,1,20,1,2,7,2.0,2,1360.09,7730.305,1672521.286,2.0,Europe,Medium stay,Jan - Mar
383,2023,1,1,1,20,1,2,9,1.0,1,1350.179,2700.359,450959.885,1.0,Europe,Short stay,Jan - Mar
384,2023,1,1,1,20,2,1,2,1.0,1,2911.772,3906.296,524462.694,2.0,Europe,Short stay,Jan - Mar
385,2023,1,1,1,20,2,1,2,2.0,1,1917.247,3834.495,0.0,1.0,Europe,Short stay,Jan - Mar
386,2023,1,1,1,20,2,1,2,2.0,2,2020.722,8082.887,1111397.031,1.0,Europe,Medium stay,Jan - Mar
387,2023,1,1,1,20,2,1,2,2.0,3,797.515,11165.21,79751.497,1.0,Europe,Medium stay,Jan - Mar
388,2023,1,1,1,20,2,1,3,1.0,1,3203.48,6406.961,1012816.377,3.0,Europe,Short stay,Jan - Mar
389,2023,1,1,1,20,2,1,3,1.0,2,4544.607,18178.429,2024413.897,3.0,Europe,Medium stay,Jan - Mar
390,2023,1,1,1,20,2,1,3,2.0,1,3569.431,8075.442,1966464.094,2.0,Europe,Short stay,Jan - Mar
391,2023,1,1,1,20,2,1,3,2.0,2,817.963,5725.743,4253408.929,1.0,Europe,Medium stay,Jan - Mar
392,2023,1,1,1,20,2,1,4,1.0,1,10870.23,22952.639,5826577.326,9.0,Europe,Short stay,Jan - Mar
393,2023,1,1,1,20,2,1,4,1.0,2,1481.624,6933.534,1209028.483,2.0,Europe,Medium stay,Jan - Mar
394,2023,1,1,1,20,2,1,4,2.0,4,1900.36,77914.746,2280431.604,1.0,Europe,Long stay,Jan - Mar
395,2023,1,1,1,20,2,1,5,1.0,1,9696.588,16511.33,6288572.646,7.0,Europe,Short stay,Jan - Mar
396,2023,1,1,1,20,2,1,5,1.0,2,6190.975,24763.9,7964147.68,3.0,Europe,Medium stay,Jan - Mar
397,2023,1,1,1,20,2,1,5,1.0,4,474.586,21356.359,1423757.279,1.0,Europe,Long stay,Jan - Mar
398,2023,1,1,1,20,2,1,5,2.0,1,2942.056,7448.067,699702.223,2.0,Europe,Short stay,Jan - Mar
399,2023,1,1,1,20,2,1,5,2.0,2,874.306,4371.532,891792.459,1.0,Europe,Medium stay,Jan - Mar
400,2023,1,1,1,20,2,1,6,1.0,1,4332.537,6202.559,1322714.877,4.0,Europe,Short stay,Jan - Mar
401,2023,1,1,1,20,2,1,6,1.0,2,2240.805,13222.064,2997017.73,3.0,Europe,Medium stay,Jan - Mar
402,2023,1,1,1,20,2,1,6,1.0,3,1900.36,28505.395,5906317.853,1.0,Europe,Medium stay,Jan - Mar
403,2023,1,1,1,20,2,1,6,2.0,1,882.053,2646.159,617437.211,1.0,Europe,Short stay,Jan - Mar
404,2023,1,1,1,20,2,1,6,2.0,2,2253.006,9012.023,241071.615,1.0,Europe,Medium stay,Jan - Mar
405,2023,1,1,1,20,2,1,7,1.0,2,596.776,4177.429,745969.473,1.0,Europe,Medium stay,Jan - Mar
406,2023,1,1,1,20,2,1,9,,2,2253.006,11265.029,2298065.859,1.0,Europe,Medium stay,Jan - Mar
407,2023,1,1,1,20,2,1,9,1.0,1,830.807,1661.614,415403.591,1.0,Europe,Short stay,Jan - Mar
408,2023,1,1,1,20,2,2,3,1.0,1,822.788,1645.575,419621.682,1.0,Europe,Short stay,Jan - Mar
409,2023,1,1,1,20,2,2,3,1.0,2,689.05,4823.351,937108.289,1.0,Europe,Medium stay,Jan - Mar
410,2023,1,1,1,20,2,2,5,1.0,1,797.515,797.515,271155.09,1.0,Europe,Short stay,Jan - Mar
411,2023,1,1,1,20,3,1,4,2.0,2,1473.068,5892.273,601011.829,1.0,Europe,Medium stay,Jan - Mar
412,2023,1,1,1,20,3,1,7,2.0,4,763.315,23662.756,2442607.037,1.0,Europe,Long stay,Jan - Mar
413,2023,1,1,1,20,3,1,9,1.0,5,488.599,68403.894,1993484.905,1.0,Europe,Long stay,Jan - Mar
414,2023,1,1,1,20,3,2,4,1.0,2,1900.36,9501.798,3800.719,1.0,Europe,Medium stay,Jan - Mar
415,2023,1,1,1,20,4,1,1,1.0,2,994.524,3978.098,66633.138,1.0,Europe,Medium stay,Jan - Mar
416,2023,1,1,1,20,4,1,1,2.0,1,2266.259,4532.518,226625.878,1.0,Europe,Short stay,Jan - Mar
417,2023,1,1,1,20,4,1,2,1.0,1,2266.259,6798.776,550700.884,1.0,Europe,Short stay,Jan - Mar
418,2023,1,1,1,20,4,1,2,1.0,2,3128.822,13774.086,897215.19,3.0,Europe,Medium stay,Jan - Mar
419,2023,1,1,1,20,4,1,2,1.0,3,3657.155,71217.646,0.0,2.0,Europe,Medium stay,Jan - Mar
420,2023,1,1,1,20,4,1,2,1.0,6,1884.247,393807.723,0.0,1.0,Europe,Long stay,Jan - Mar
421,2023,1,1,1,20,4,1,2,2.0,1,1316.425,2632.85,26328.496,1.0,Europe,Short stay,Jan - Mar
422,2023,1,1,1,20,4,1,2,2.0,2,10502.854,75035.816,1925197.146,8.0,Europe,Medium stay,Jan - Mar
423,2023,1,1,1,20,4,1,2,2.0,3,8633.716,162413.122,1833633.795,6.0,Europe,Medium stay,Jan - Mar
424,2023,1,1,1,20,4,1,3,1.0,1,11650.516,32091.909,4063128.406,6.0,Europe,Short stay,Jan - Mar
425,2023,1,1,1,20,4,1,3,1.0,2,7443.624,45989.077,1622236.924,5.0,Europe,Medium stay,Jan - Mar
426,2023,1,1,1,20,4,1,3,1.0,3,1884.247,37684.95,942123.74,1.0,Europe,Medium stay,Jan - Mar
427,2023,1,1,1,20,4,1,3,2.0,1,2942.056,5195.062,1680461.553,2.0,Europe,Short stay,Jan - Mar
428,2023,1,1,1,20,4,1,3,2.0,2,7080.246,48575.144,1964613.063,6.0,Europe,Medium stay,Jan - Mar
429,2023,1,1,1,20,4,1,3,2.0,3,2859.64,60052.437,0.0,1.0,Europe,Medium stay,Jan - Mar
430,2023,1,1,1,20,4,1,4,1.0,1,3032.893,9098.679,303289.293,1.0,Europe,Short stay,Jan - Mar
431,2023,1,1,1,20,4,1,4,1.0,2,10077.484,66429.883,2972296.096,5.0,Europe,Medium stay,Jan - Mar
432,2023,1,1,1,20,4,1,4,1.0,3,488.599,6840.389,173452.731,1.0,Europe,Medium stay,Jan - Mar
433,2023,1,1,1,20,4,1,4,2.0,1,548.535,1097.07,487099.146,1.0,Europe,Short stay,Jan - Mar
434,2023,1,1,1,20,4,1,4,2.0,2,5112.646,47053.548,1326775.276,2.0,Europe,Medium stay,Jan - Mar
435,2023,1,1,1,20,4,1,5,1.0,1,3817.772,8630.068,607470.721,3.0,Europe,Short stay,Jan - Mar
436,2023,1,1,1,20,4,1,5,1.0,2,628.287,2513.15,502629.983,1.0,Europe,Medium stay,Jan - Mar
437,2023,1,1,1,20,4,1,5,1.0,3,882.053,14112.851,362523.848,1.0,Europe,Medium stay,Jan - Mar
438,2023,1,1,1,20,4,1,5,2.0,1,6246.285,15057.5,483286.861,4.0,Europe,Short stay,Jan - Mar
439,2023,1,1,1,20,4,1,5,2.0,2,3341.899,21284.026,60062.086,3.0,Europe,Medium stay,Jan - Mar
440,2023,1,1,1,20,4,1,5,2.0,4,1316.425,40809.169,3291062.033,1.0,Europe,Long stay,Jan - Mar
441,2023,1,1,1,20,4,1,6,1.0,1,797.515,1595.03,145945.24,1.0,Europe,Short stay,Jan - Mar
442,2023,1,1,1,20,4,1,6,1.0,2,5910.161,31197.174,590035.051,3.0,Europe,Medium stay,Jan - Mar
443,2023,1,1,1,20,4,1,6,1.0,3,3497.598,57064.495,1291277.862,2.0,Europe,Medium stay,Jan - Mar
444,2023,1,1,1,20,4,1,6,2.0,1,1258.8,2517.599,251759.907,1.0,Europe,Short stay,Jan - Mar
445,2023,1,1,1,20,4,1,6,2.0,2,6643.599,37482.428,1418714.07,5.0,Europe,Medium stay,Jan - Mar
446,2023,1,1,1,20,4,1,6,2.0,3,1316.425,18429.947,26328.496,1.0,Europe,Medium stay,Jan - Mar
447,2023,1,1,1,20,4,1,7,1.0,1,1473.068,4419.205,220960.231,1.0,Europe,Short stay,Jan - Mar
448,2023,1,1,1,20,4,1,7,1.0,2,2480.106,16353.707,1408228.606,2.0,Europe,Medium stay,Jan - Mar
449,2023,1,1,1,20,4,1,7,1.0,3,4833.556,84827.618,2879886.618,2.0,Europe,Medium stay,Jan - Mar
